City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,san antonio de pale,-1.4014,5.6325,26.81,82,28,4.91,GQ,1732905668
276,ormara,25.2088,64.6357,26.4,72,0,3.98,PK,1732906131
277,severo-yeniseyskiy,60.3725,93.0408,-21.51,100,100,0.25,RU,1732906133
278,menaka,15.9182,2.4022,23.36,15,0,4.69,ML,1732906134
279,manggar,-2.8833,108.2667,25.08,87,100,4.39,ID,1732906136
280,vershino-darasunskiy,52.35,115.5167,-20.6,90,11,1.6,RU,1732906137
281,mejit,10.2753,170.8646,27.45,79,100,11.17,MH,1732906139
282,sao joao da barra,-21.6403,-41.0511,33.05,85,66,5.78,BR,1732906140
283,kingscliff,-28.2667,153.5667,23.89,94,100,6.69,AU,1732906141
284,vytegra,61.0064,36.4481,2.9,84,100,6.73,RU,1732906142
285,bikenibeu village,1.3673,173.1241,27.98,78,20,4.63,KI,1732906143
286,trinity beach,-16.7888,145.6968,25.94,89,100,1.03,AU,1732906145
287,san luis de la loma,17.2706,-100.8939,28.98,66,53,1.96,MX,1732906147
288,weslaco,26.1595,-97.9908,15.03,40,100,5.66,US,1732906148
289,sterlibashevo,53.4376,55.2578,-5.5,87,81,2.23,RU,1732906149
290,as sulayyil,20.4607,45.5779,18.24,42,0,4.77,SA,1732906150
291,papao,-17.75,-149.55,28.82,78,100,6.32,PF,1732906151
292,pacific grove,36.6177,-121.9166,16.34,73,100,2.68,US,1732905935
293,garachico,28.7781,-17.7646,22.06,31,0,1.54,ES,1732906154
294,kenai,60.5544,-151.2583,-22.97,84,0,2.57,US,1732906155
295,rach gia,10.0167,105.0833,24.05,72,100,3.88,VN,1732906156
296,nuuk,64.1835,-51.7216,-1.66,80,100,1.03,GL,1732906157
297,yamada,39.4667,141.95,2.06,92,93,2.45,JP,1732906158
298,tocopilla,-22.092,-70.1979,21.6,73,88,6.51,CL,1732906160
299,humberto de campos,-2.5983,-43.4611,30.07,57,94,4.79,BR,1732906162
300,labuan,5.2767,115.2417,25.2,94,20,0.51,MY,1732906164
301,kudahuvadhoo,2.6708,72.8944,28.2,71,87,10.22,MV,1732906165
302,usinsk,65.9939,57.5281,-4.6,94,100,9.16,RU,1732906166
303,belmopan,17.25,-88.7667,30.1,47,0,1.51,BZ,1732906167
304,kotabumi,-4.8333,104.9,25.03,90,100,0.4,ID,1732906169
305,bairnsdale,-37.8333,147.6167,18.36,98,100,0.89,AU,1732906170
306,kuching,1.55,110.3333,26.69,93,40,1.54,MY,1732906172
307,guiping,23.3925,110.0814,14.68,41,54,2.21,CN,1732906173
308,santa elena de uairen,4.6167,-61.1333,23.29,76,70,3.55,VE,1732906175
309,melekeok village,7.4957,134.6367,26.31,94,75,2.57,PW,1732906176
310,prado,-17.3411,-39.2208,27.41,74,100,6.66,BR,1732906177
311,inhambane,-23.865,35.3833,21.79,75,11,5.19,MZ,1732906178
312,flying fish cove,-10.4217,105.6791,27.72,79,100,3.4,CX,1732906179
313,kiruna,67.8557,20.2251,-6.49,58,6,8.23,SE,1732906181
314,suzun,53.7841,82.3116,-4.82,99,95,1.38,RU,1732906182
315,kyren,51.6828,102.1408,-7.59,77,96,0.6,RU,1732906183
316,kenora,49.8167,-94.4337,-10.46,85,75,4.12,CA,1732905889
317,kerikeri,-35.2268,173.9474,15.51,93,99,1.45,NZ,1732906185
318,laguna,38.421,-121.4238,10.69,75,98,0.89,US,1732906186
319,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-1.91,97,100,5.8,RU,1732906188
320,letlhakeng,-24.0944,25.0298,22.78,24,0,2.45,BW,1732906189
321,al bawiti,28.3492,28.8659,14.83,54,0,2.79,EG,1732906190
322,mar del plata,-38.0023,-57.5575,20.53,58,0,5.66,AR,1732906191
323,konosha,60.9736,40.257,-0.02,91,100,4.93,RU,1732906192
324,ploudalmezeau,48.5333,-4.65,13.94,91,100,6.17,FR,1732906194
325,karagay,58.2667,54.9368,-3.71,90,100,4.03,RU,1732906195
326,kristiansund,63.1115,7.732,5.63,93,75,2.57,NO,1732906196
327,vila velha,-20.3297,-40.2925,31.97,77,20,6.69,BR,1732906198
328,bich'vinta,43.1592,40.3378,9.21,69,8,1.02,GE,1732906199
329,demirci,39.0461,28.6589,6.29,68,3,1.36,TR,1732906200
330,yasynuvata,48.1298,37.8594,-0.47,66,9,1.66,UA,1732906202
331,iacu,-12.7672,-40.2117,35.06,29,86,1.46,BR,1732906204
332,prince george,53.9166,-122.753,-1.31,91,100,8.75,CA,1732906171
333,ciudad rio bravo,25.9833,-98.1,14.95,38,100,5.69,MX,1732906206
334,bubaque,11.2833,-15.8333,28.63,61,0,4.99,GW,1732906207
335,kattivakkam,13.2167,80.3167,24.05,99,100,8.9,IN,1732906208
336,homer,59.6425,-151.5483,-6.79,45,0,3.09,US,1732906210
337,stephenville,32.2207,-98.2023,12.36,31,0,3.6,US,1732905638
338,al bardiyah,31.7561,25.0865,16.66,72,0,1.52,LY,1732906212
339,puerto carreno,6.189,-67.4859,34.99,49,20,5.81,CO,1732906213
340,floro,61.5996,5.0328,5.98,93,75,6.69,NO,1732906214
341,amos,48.5669,-78.1162,-3.48,87,100,2.37,CA,1732906215
342,leitchfield,37.48,-86.2939,4.54,56,6,2.24,US,1732906217
343,suzemka,52.3178,34.0689,-5.61,92,61,2.38,RU,1732906218
344,karungdong,5.8844,121.263,27.31,81,81,1.78,PH,1732906219
345,jijel,36.8205,5.7667,14.97,94,0,2.06,DZ,1732906220
346,vilyuysk,63.7553,121.6247,-19.84,96,100,2.99,RU,1732906223
347,vila franca do campo,37.7167,-25.4333,19.23,99,100,7.45,PT,1732905667
348,koszalin,54.1944,16.1722,3.33,83,48,2.57,PL,1732906226
349,saudarkrokur,65.7461,-19.6394,-13.34,75,100,1.29,IS,1732906227
350,hanceville,34.0607,-86.7675,8.42,38,0,5.28,US,1732906228
351,orenburg,51.7727,55.0988,-10.99,68,8,0.81,RU,1732906230
352,longboat key,27.4125,-82.659,24.53,77,100,1.79,US,1732906232
353,whangarei,-35.7317,174.3239,16.69,88,100,1.23,NZ,1732906233
354,nazilli,37.9163,28.3223,11.44,58,7,0.64,TR,1732906236
355,pisco,-13.7,-76.2167,22.23,83,65,4.63,PE,1732905690
356,dwarka,22.2394,68.9678,25.29,50,1,2.82,IN,1732905664
357,palmwoods,-26.6833,152.9667,24.24,99,100,0.42,AU,1732906239
358,shendi,16.6915,33.4341,23.8,23,3,5.48,SD,1732906240
359,harstad,68.799,16.5293,-2.14,92,100,19.22,NO,1732906241
360,nikolayevsk-on-amure,53.1406,140.73,-0.8,98,100,1.98,RU,1732906243
361,benghazi,32.1167,20.0667,20.13,60,6,3.92,LY,1732906244
362,iskushuban,10.2837,50.23,22.87,70,52,4.19,SO,1732906245
363,tuba city,36.135,-111.2399,4.65,45,54,0.45,US,1732906246
364,ulsteinvik,62.3432,5.8487,8.51,82,100,4.02,NO,1732906247
365,parkes,-33.1333,148.1833,19.64,91,100,0.45,AU,1732906249
366,viveiro,43.6623,-7.5934,15.13,83,100,2.32,ES,1732906250
367,port lincoln,-34.7333,135.8667,14.21,87,76,3.28,AU,1732906251
368,port augusta,-32.5,137.7667,17.6,79,0,5.33,AU,1732906252
369,tak,16.5833,98.8333,16.55,84,93,1.72,TH,1732906253
370,hotan,37.0997,79.9269,-0.19,47,65,1.45,CN,1732906254
371,lensk,60.7253,114.9278,-24.79,99,89,2.33,RU,1732906256
372,san ignacio de velasco,-16.3667,-60.95,30.7,55,100,1.5,BO,1732906258
373,kasba tadla,32.5977,-6.2684,22.06,25,99,3.1,MA,1732906259
374,kurumkan,54.3,110.3,-15.39,76,56,1.97,RU,1732906260
375,linton,39.0348,-87.1658,1.04,66,4,7.88,US,1732906261
376,kailua-kona,19.6406,-155.9956,26.42,62,0,2.06,US,1732906262
377,motueka,-41.1333,173.0167,15.05,83,100,1.29,NZ,1732906264
378,manokwari,-0.8667,134.0833,26.89,79,80,2.86,ID,1732906265
379,kirensk,57.7853,108.1119,-21.72,100,98,0.7,RU,1732906266
380,port blair,11.6667,92.75,29.02,74,40,2.06,IN,1732906267
381,luganville,-15.5333,167.1667,26.06,87,15,2.83,VU,1732906268
382,strathmore,51.0501,-113.3852,-15.93,85,100,0.0,CA,1732906270
383,lionel town,17.8101,-77.2406,25.24,88,100,3.44,JM,1732906271
384,wanlaweyn,2.6185,44.8938,26.14,74,19,3.27,SO,1732906272
385,tromso,69.6496,18.957,-0.99,47,75,10.29,NO,1732906273
386,bam,29.106,58.357,14.31,25,0,1.85,IR,1732906274
387,montmagny,48.9734,2.3469,4.8,85,0,3.6,FR,1732906275
388,hirara,24.8,125.2833,16.92,67,75,5.14,JP,1732906277
389,havre,49.5833,0.3333,6.87,65,0,7.2,FR,1732906278
390,zapala,-38.8992,-70.0544,21.85,12,100,4.4,AR,1732906279
391,aykhal,66.0,111.5,-23.23,98,100,4.13,RU,1732906280
392,bargaal,11.2864,51.0773,25.16,72,6,4.51,SO,1732906281
393,agadez,19.75,10.25,16.86,22,0,3.09,NE,1732906283
394,siroki brijeg,43.3833,17.5928,8.51,84,0,3.88,BA,1732906284
395,ataq,14.5377,46.8319,21.21,65,5,3.26,YE,1732906285
396,linhares,-19.3911,-40.0722,32.93,52,86,3.39,BR,1732906286
397,zhigalovo,54.8097,105.1578,-9.78,96,100,1.06,RU,1732906287
398,fort-shevchenko,44.5086,50.263,5.66,66,0,6.65,KZ,1732906289
399,ribeira brava,32.65,-17.0667,21.35,53,100,2.62,PT,1732906291
400,kertih,4.5141,103.4483,24.01,88,100,1.03,MY,1732906293
401,poso,-1.3959,120.7524,26.05,80,30,1.78,ID,1732906294
402,newport,51.5877,-2.9984,11.06,95,100,5.43,GB,1732906295
403,newcastle,-32.9272,151.7765,21.87,98,75,3.09,AU,1732906254
404,carauari,-4.8828,-66.8958,32.91,46,92,0.62,BR,1732906298
405,lycksele,64.5954,18.6735,-7.07,93,98,2.06,SE,1732906299
406,poplar bluff,36.757,-90.3929,5.5,39,0,5.66,US,1732906094
407,sonqor,34.7837,47.6004,1.54,33,0,0.88,IR,1732906301
408,phan rang-thap cham,11.5667,108.9833,22.47,77,100,3.66,VN,1732906302
409,talovskiy,51.1144,40.73,-1.68,88,100,1.47,RU,1732906303
410,lisala,2.15,21.5167,24.94,70,100,0.13,CD,1732906305
411,viedma,-40.8135,-62.9967,21.37,31,6,6.92,AR,1732906306
412,myitkyina,25.3833,97.4,13.65,87,0,0.88,MM,1732906307
413,dongkan,33.9997,119.8308,5.51,51,0,2.12,CN,1732906308
414,shahkot,31.0775,75.3372,17.05,21,100,1.91,IN,1732906309
415,sainte-adele,45.9501,-74.1325,1.01,88,100,3.69,CA,1732906311
416,revda,56.801,59.9303,-7.11,91,4,2.11,RU,1732906312
417,howrah,22.5892,88.3103,24.0,69,75,2.06,IN,1732906313
418,port macquarie,-31.4333,152.9167,21.15,99,100,1.34,AU,1732906024
419,general mosconi,-23.1851,-62.303,34.09,50,98,3.09,AR,1732906315
420,le vauclin,14.5452,-60.8388,28.04,74,83,7.56,MQ,1732906316
421,klaksvik,62.2266,-6.589,7.7,99,100,9.4,FO,1732906318
422,nova sintra,14.8667,-24.7167,25.9,74,7,6.87,CV,1732906319
423,los alamos,35.8881,-106.307,3.54,44,0,1.54,US,1732906320
424,roxas,11.5853,122.7511,25.65,88,85,4.71,PH,1732906321
425,vilyuchinsk,52.9306,158.4028,-1.85,87,100,3.11,RU,1732906322
426,la paz,-16.5,-68.15,17.54,44,75,6.69,BO,1732905806
427,sunne,59.8376,13.143,4.19,97,100,2.1,SE,1732906325
428,ares,-6.1944,-35.1603,28.2,58,70,5.8,BR,1732906327
429,la passe,45.5549,-0.8967,13.46,80,15,2.07,FR,1732906328
430,nogliki,51.8333,143.1667,-0.05,97,100,3.27,RU,1732906329
431,rio preto da eva,-2.6994,-59.6997,39.29,22,3,2.28,BR,1732906331
432,kirakira,-10.4544,161.9205,26.33,88,100,2.05,SB,1732906332
433,east london,-33.0153,27.9116,18.52,72,75,2.06,ZA,1732906333
434,kourou,5.1552,-52.6478,28.1,71,63,3.94,GF,1732906334
435,vi thanh,9.7835,105.4672,22.25,84,100,2.66,VN,1732906335
436,laojunmiao,39.8333,97.7333,-6.15,43,0,3.91,CN,1732906336
437,katsuura,35.1333,140.3,12.03,54,1,13.86,JP,1732906338
438,kupang,-10.1667,123.5833,27.81,80,99,0.53,ID,1732906339
439,sinabang,2.4803,96.3801,26.45,86,100,1.29,ID,1732906340
440,san luis,-33.295,-66.3356,23.29,32,42,7.63,AR,1732906341
441,chos malal,-37.3781,-70.2709,25.32,15,84,1.1,AR,1732906342
442,cozumel,20.5083,-86.9458,28.3,71,0,4.03,MX,1732906190
443,roma,43.2128,-75.4557,4.08,57,75,4.63,US,1732906347
444,ayr,55.4627,-4.6339,9.99,89,75,7.72,GB,1732906348
445,zaozersk,69.4005,32.4476,-3.4,76,0,11.47,RU,1732906349
446,mili,6.0815,171.735,26.54,83,100,7.63,MH,1732906350
447,upper grand lagoon,30.1633,-85.7408,10.08,87,100,5.14,US,1732906351
448,emerald,-23.5333,148.1667,22.9,80,100,3.87,AU,1732906353
449,yeppoon,-23.1333,150.7333,24.14,84,99,2.6,AU,1732906354
450,hadibu,12.65,54.0333,25.71,71,100,5.77,YE,1732906355
451,choma,-16.8065,26.9531,23.1,65,88,3.43,ZM,1732906356
452,jawf al maqbabah,13.8378,45.8349,22.37,69,0,0.95,YE,1732906357
453,namibe,-15.1961,12.1522,22.19,87,100,5.05,AO,1732906358
454,aljezur,37.3191,-8.8033,17.18,91,40,2.54,PT,1732906360
455,armacao de buzios,-22.7469,-41.8817,25.09,95,100,3.02,BR,1732906361
456,nalut,30.3333,10.85,14.21,34,0,0.76,LY,1732906363
457,mount pearl,47.5166,-52.7813,5.18,98,100,12.86,CA,1732906365
458,noyabrsk,63.1994,75.4507,-11.94,90,100,4.15,RU,1732906366
459,porto novo,6.4965,2.6036,28.9,68,56,2.57,BJ,1732906367
460,val-des-monts,45.6501,-75.666,2.34,75,100,5.14,CA,1732906368
461,tan-tan,28.438,-11.1032,28.97,13,0,6.17,MA,1732906369
462,brookings,44.3114,-96.7984,-10.46,68,0,5.14,US,1732906371
463,gonzalez,30.5816,-87.2914,13.08,60,0,7.2,US,1732906373
464,ancud,-41.8697,-73.8203,15.65,61,2,2.29,CL,1732906375
465,katsuren-haebaru,26.3369,127.8719,18.21,55,75,2.57,JP,1732906378
466,bull savanna,17.8868,-77.5902,24.93,82,100,5.74,JM,1732906379
467,pacora,9.0833,-79.2833,30.65,74,20,3.09,PA,1732906380
468,kusatsu,35.0167,135.9667,6.58,75,31,3.98,JP,1732906381
469,oriximina,-1.7656,-55.8661,36.79,30,5,4.23,BR,1732906386
470,daru,-9.0763,143.2092,27.01,87,99,3.61,PG,1732906387
471,tsiombe,-25.3,45.4833,22.41,70,95,2.88,MG,1732906388
472,basco,20.4487,121.9702,22.58,67,100,9.34,PH,1732906390
473,la mira,18.035,-102.3266,28.95,63,0,3.28,MX,1732906391
474,anamosa,42.1083,-91.2852,-5.95,53,0,7.72,US,1732906393
475,maragogi,-9.0122,-35.2225,27.75,60,28,5.12,BR,1732906395
476,anse a galets,18.8317,-72.8642,27.57,75,100,0.68,HT,1732906396
477,celestun,20.8667,-90.4,27.72,61,0,3.21,MX,1732906397
478,muravlenko,63.7898,74.523,-11.34,91,100,4.12,RU,1732906398
479,kedrovka,55.5333,86.05,-4.51,96,100,1.1,RU,1732906399
480,leava,-14.3,-178.1667,27.67,78,84,5.09,WF,1732906401
481,pundong,-7.9522,110.3486,25.37,88,100,1.84,ID,1732906402
482,puerto deseado,-47.7503,-65.8938,17.14,44,56,8.56,AR,1732906403
483,gizo,-8.103,156.8419,28.05,78,100,1.59,SB,1732906404
484,lares,18.2947,-66.8771,29.51,68,100,0.59,PR,1732906405
485,shenjiamen,29.9576,122.298,11.0,51,0,2.19,CN,1732906407
486,guerrero negro,27.9769,-114.0611,23.62,38,100,1.29,MX,1732906408
487,morondava,-20.2833,44.2833,26.02,78,100,3.9,MG,1732906410
488,eyl,7.9803,49.8164,25.94,75,35,8.8,SO,1732906411
489,i-n-salah,27.1935,2.4607,18.89,18,100,5.51,DZ,1732906413
490,nakhon nayok,14.1667,101.1,20.74,69,22,1.7,TH,1732906414
491,north bend,43.4065,-124.2243,5.09,93,40,3.6,US,1732906415
492,quelimane,-17.8786,36.8883,24.97,78,40,7.2,MZ,1732906416
493,vorkuta,67.5,64.0,-5.64,88,100,6.28,RU,1732906417
494,ebon,4.582,168.6964,26.6,85,100,8.33,MH,1732906419
495,gilgit,35.9221,74.3087,4.95,49,100,1.36,PK,1732906420
496,fairmont,39.4851,-80.1426,0.84,74,100,2.24,US,1732906421
497,bayville,40.9106,-73.5621,8.51,57,100,2.24,US,1732906422
498,badr hunayn,23.7829,38.7905,22.59,54,0,1.17,SA,1732906423
499,berdigestyakh,62.0989,126.6992,-21.64,100,100,1.64,RU,1732906426
500,bay roberts,47.5999,-53.2648,6.14,96,100,4.47,CA,1732906427
501,pullman,46.7313,-117.1796,2.22,89,100,3.09,US,1732906428
502,khadan khak,30.7477,67.7085,10.57,63,72,1.93,PK,1732906429
503,marsabit,2.3284,37.9899,22.15,63,22,1.35,KE,1732906433
504,colon,9.3592,-79.9014,29.52,82,83,3.01,PA,1732906434
505,murghob,38.1702,73.9667,-13.21,64,6,1.79,TJ,1732906435
506,lospalos,-8.5186,127.0025,23.92,92,91,1.41,TL,1732906436
507,minas de marcona,-15.2119,-75.1103,21.14,61,100,7.28,PE,1732906438
508,chonchi,-42.6128,-73.8092,17.39,51,6,1.97,CL,1732906440
509,fayetteville,35.0527,-78.8784,13.05,48,0,2.68,US,1732906441
510,atar,20.5169,-13.0499,27.23,15,96,4.59,MR,1732906442
511,taltal,-25.4,-70.4833,19.5,69,27,3.98,CL,1732906443
512,umea,63.8284,20.2597,-6.04,100,100,0.51,SE,1732906444
513,vidalia,32.2177,-82.4135,11.97,66,40,2.57,US,1732906446
514,huicheng,23.0385,116.2899,12.63,63,10,3.15,CN,1732906447
515,akureyri,65.6835,-18.0878,-14.04,78,0,2.06,IS,1732906448
516,st. catharines,43.1668,-79.2496,3.81,55,75,9.77,CA,1732906449
517,bestobe,52.4994,73.0975,-13.56,89,8,3.65,KZ,1732906450
518,antalaha,-14.9003,50.2788,23.98,88,16,0.68,MG,1732906452
519,kamaishi,39.2667,141.8833,3.64,89,90,4.36,JP,1732906453
520,along,28.1667,94.7667,7.69,66,0,0.34,IN,1732906455
521,fang,19.9169,99.2145,16.04,96,55,0.42,TH,1732906456
522,walvis bay,-22.9575,14.5053,16.11,86,0,1.06,NA,1732906457
523,island harbour,50.724,-1.2758,11.12,75,48,4.47,GB,1732906460
524,ashburton,-37.8626,145.0794,20.01,84,100,0.89,AU,1732906461
525,lorengau,-2.0226,147.2712,27.69,75,95,3.67,PG,1732906462
526,jijiga,9.35,42.8,16.28,48,3,3.99,ET,1732906463
527,twon-brass,4.3151,6.2418,28.11,73,100,3.23,NG,1732906465
528,dunedin,-45.8742,170.5036,10.45,70,8,2.68,NZ,1732906466
529,mount gambier,-37.8333,140.7667,15.86,99,100,2.38,AU,1732906467
530,kulhudhuffushi,6.6221,73.07,28.07,76,100,4.82,MV,1732906471
531,bhongir,17.5108,78.8889,22.1,53,100,4.16,IN,1732906472
532,sal rei,16.1833,-22.9167,28.11,61,0,7.2,CV,1732906473
533,monrovia,6.3005,-10.7969,26.94,77,0,3.81,LR,1732906474
534,rustavi,41.5495,44.9932,4.84,75,20,2.57,GE,1732906475
535,general jose de san martin,-26.5374,-59.3416,34.79,43,70,3.72,AR,1732906477
536,nova vicosa,-17.8919,-39.3719,28.52,66,100,6.53,BR,1732906478
537,barcelos,41.5388,-8.6151,14.52,91,100,1.41,PT,1732906479
538,kalevala,65.2,31.1667,-1.71,68,100,4.58,RU,1732906481
539,goondiwindi,-28.55,150.3167,21.59,83,100,5.65,AU,1732906482
540,tarawa,1.419,172.984,28.05,78,20,4.63,KI,1732906483
541,cartagena,10.3997,-75.5144,31.79,70,40,6.69,CO,1732906484
542,san vincenzo,43.0928,10.5408,12.28,65,0,5.95,IT,1732906485
543,rudbar,30.15,62.6,18.58,44,0,3.8,AF,1732906486
544,big rapids,43.6981,-85.4837,-2.96,93,100,3.6,US,1732906491
545,punta del este,-34.9667,-54.95,23.06,87,75,7.2,UY,1732906492
546,priargunsk,50.3691,119.1012,-20.64,97,23,1.94,RU,1732906493
547,ciudad lazaro cardenas,17.9583,-102.2,28.99,63,2,2.99,MX,1732906495
548,cocal,-28.6167,-49.35,23.51,82,100,1.77,BR,1732906496
549,erenhot,43.6475,111.9767,-0.87,57,100,4.41,CN,1732906497
550,chenaran,36.6455,59.1212,3.4,66,0,2.72,IR,1732906498
551,vuktyl,63.8567,57.3094,-4.89,88,100,3.38,RU,1732906499
552,shangqiu,34.45,115.65,6.78,44,3,2.65,CN,1732906502
